ID_CLIENTE;FORMA_AQUISICAO;IDADE_CLIENTE;SEXO;QT_FILHOS;DT_AQUISICAO;DIAS_ATIVO;MESES_ATIVO;DURACAO_CONTRATO;VL_PLANO_ADESAO;VL_PLANO_ATUAL;NOME_PRODUTO;QT_PONTOS_INSTALADOS;QT_PC_PAGAS;QT_PC_VENCIDAS;QT_PC_PAGA_ATRASO;QT_PC_PAGA_EM_DIA;QT_ACORDO_PAGAMENTO;VL_MENSALIDADE_ATRASO;VL_MENSALIDADE_DT_AQUISICAO;VL_MENSALIDADE_DT_ATUAL
2133;Site;51;MASCULINO;2;31/05/2019;782;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2134;Vendedor;52;FEMININO;1;29/05/2019;784;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
2135;Vendedor;53;MASCULINO;2;29/05/2019;784;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;0;0;230;265
2136;Site;54;FEMININO;1;30/05/2019;783;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;1;1;1;0;230;265
2137;Vendedor;55;MASCULINO;2;29/05/2019;784;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
2138;Vendedor;23;FEMININO;1;29/05/2019;784;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;2;0;0;2;0;0;230;265
2139;Vendedor;24;MASCULINO;2;29/05/2019;784;26;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;1;4;0;0;290;334
2140;Site;25;FEMININO;1;31/05/2019;782;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2141;Vendedor;26;MASCULINO;2;30/05/2019;783;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;1;0;230;265
2142;Site;27;FEMININO;1;31/05/2019;782;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;2;2;1;0;230;265
2143;Vendedor;28;MASCULINO;2;30/05/2019;783;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
2144;Vendedor;29;FEMININO;1;31/05/2019;782;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;0;0;230;265
2145;Vendedor;30;MASCULINO;2;31/05/2019;782;26;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;0;0;230;265
2146;Vendedor;31;FEMININO;2;07/10/2019;653;21;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;0;0;230;265
2147;Vendedor;32;MASCULINO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;1;0;0;1;0;0;350;403
2148;Site;33;FEMININO;2;25/06/2021;26;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;1;4;0;1;1;1058;230;265
2149;Site;34;MASCULINO;1;04/06/2019;778;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2150;Site;35;FEMININO;2;04/06/2019;778;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
2151;Vendedor;36;MASCULINO;1;28/05/2020;419;14;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;0;0;230;265
2152;Vendedor;37;FEMININO;2;03/06/2019;779;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
2153;Vendedor;38;MASCULINO;1;03/06/2019;779;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2154;Vendedor;39;FEMININO;2;03/06/2019;779;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2155;Vendedor;40;MASCULINO;1;03/06/2019;779;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
2156;Vendedor;41;FEMININO;2;05/06/2019;777;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;5;0;1;0;230;265
2157;Vendedor;42;MASCULINO;1;22/02/2019;880;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;0;2;1;0;230;265
2158;Vendedor;43;FEMININO;2;05/06/2019;777;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
2159;Vendedor;44;MASCULINO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;1;0;0;1;0;0;350;403
2160;Vendedor;45;FEMININO;2;19/09/2018;1036;34;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
2161;Vendedor;46;MASCULINO;1;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;0;0;230;265
2162;Vendedor;47;FEMININO;2;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2163;Vendedor;48;MASCULINO;1;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
2164;Site;49;FEMININO;2;05/06/2021;46;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;3;0;2;0;794;230;265
2165;Vendedor;50;MASCULINO;1;06/06/2019;776;25;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);2;5;0;4;1;1;0;450;518
2166;Vendedor;51;FEMININO;2;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
2167;Vendedor;52;MASCULINO;1;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;0;0;230;265
2168;Vendedor;53;FEMININO;2;06/06/2019;776;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;0;0;230;265
2169;Vendedor;54;MASCULINO;1;07/06/2019;775;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
2170;Vendedor;55;FEMININO;2;07/06/2019;775;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
2171;Vendedor;23;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;2;0;0;2;1;0;350;403
2172;Vendedor;24;FEMININO;2;07/06/2019;775;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;0;2;1;0;230;265
2173;Site;25;MASCULINO;1;10/06/2019;772;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2174;Vendedor;26;FEMININO;2;10/06/2019;772;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
2175;Vendedor;27;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;2;0;0;2;1;0;350;403
2176;Site;28;FEMININO;2;27/05/2021;55;2;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;1;1;0;1;0;265;230;265
2177;Site;29;MASCULINO;1;27/05/2021;55;2;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;1;0;1;0;265;230;265
2178;Vendedor;30;FEMININO;2;05/07/2019;747;24;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);3;5;0;3;2;0;0;450;518
2179;Vendedor;31;MASCULINO;2;11/06/2019;771;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
2180;Vendedor;32;FEMININO;1;12/06/2019;770;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
2181;Site;33;MASCULINO;2;13/06/2019;769;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2182;Vendedor;34;FEMININO;1;12/06/2019;770;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;0;0;230;265
2183;Site;35;MASCULINO;2;14/06/2019;768;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
2184;Site;36;FEMININO;1;08/05/2020;439;14;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;3;1;0;0;230;265
2185;Vendedor;37;MASCULINO;2;13/06/2019;769;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;1;0;230;265
2186;Site;38;FEMININO;1;17/06/2019;765;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;5;0;1;0;230;265
2187;Vendedor;39;MASCULINO;2;14/06/2019;768;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
2188;Vendedor;40;FEMININO;1;14/06/2019;768;25;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);1;5;0;5;0;0;0;450;518
2189;Vendedor;41;MASCULINO;2;14/06/2019;768;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
2190;Vendedor;42;FEMININO;1;14/06/2019;768;25;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;3;2;1;0;290;334
2191;Site;43;MASCULINO;2;18/06/2019;764;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;5;0;1;0;230;265
2192;Site;44;FEMININO;1;18/06/2019;764;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;4;0;1;0;230;265
2193;Vendedor;45;MASCULINO;2;17/06/2019;765;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;0;0;230;265
2194;Vendedor;46;FEMININO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;2;0;1;1;1;0;350;403
2195;Vendedor;47;MASCULINO;2;17/06/2019;765;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;3;3;1;0;230;265
2196;Vendedor;48;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;2;0;1;1;1;0;350;403
2197;Vendedor;49;MASCULINO;2;17/06/2019;765;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;2;4;1;0;230;265
2198;Vendedor;50;FEMININO;1;17/06/2019;765;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
2199;Vendedor;51;MASCULINO;2;18/06/2019;764;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;1;0;230;265
2200;Vendedor;52;FEMININO;1;18/06/2019;764;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;2;4;1;0;230;265
2201;Site;53;MASCULINO;2;19/06/2019;763;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;4;0;1;0;230;265
2202;Vendedor;54;FEMININO;1;19/06/2019;763;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;2;4;0;0;230;265
2203;Vendedor;55;MASCULINO;2;19/06/2019;763;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;0;0;230;265
2204;Site;23;FEMININO;1;08/06/2021;43;1;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;1;4;0;1;0;1058;230;265
2205;Vendedor;24;MASCULINO;2;19/06/2019;763;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;5;1;0;0;230;265
2206;Vendedor;25;FEMININO;1;19/06/2019;763;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
2207;Site;26;MASCULINO;2;21/06/2019;761;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;5;0;1;0;230;265
2208;Site;27;FEMININO;1;21/06/2019;761;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
2209;Vendedor;28;MASCULINO;2;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;2;0;1;1;1;0;350;403
2210;Vendedor;29;FEMININO;1;21/06/2019;761;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;0;0;230;265
2211;Vendedor;30;MASCULINO;2;21/06/2019;761;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;1;5;0;0;230;265
2212;Vendedor;31;FEMININO;2;21/06/2019;761;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;1;1;1;0;230;265
2213;Site;32;MASCULINO;1;24/06/2019;758;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;5;1;1;0;230;265
2214;Site;33;FEMININO;2;18/05/2020;429;14;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);3;5;0;4;1;1;0;450;518
2215;Vendedor;34;MASCULINO;1;24/06/2019;758;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
2216;Vendedor;35;FEMININO;2;25/06/2019;757;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;1;3;0;0;230;265
2217;Vendedor;36;MASCULINO;1;25/06/2019;757;25;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;1;4;0;0;290;334
2218;Vendedor;37;FEMININO;2;25/06/2019;757;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;0;0;230;265
2219;Vendedor;38;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;2;0;0;2;1;0;350;403
2220;Vendedor;39;FEMININO;2;26/06/2019;756;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
2221;Vendedor;40;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;2;0;0;2;1;0;350;403
2222;Vendedor;41;FEMININO;2;26/06/2019;756;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2223;Vendedor;42;MASCULINO;1;26/06/2019;756;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;2;1;0;0;230;265
2224;Vendedor;43;FEMININO;2;27/06/2019;755;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
2225;Vendedor;44;MASCULINO;1;28/06/2019;754;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2226;Vendedor;45;FEMININO;2;28/06/2019;754;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;0;0;230;265
2227;Site;46;MASCULINO;1;01/07/2019;751;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2228;Vendedor;47;FEMININO;2;28/06/2019;754;25;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;0;0;230;265
2229;Site;48;MASCULINO;1;02/07/2019;750;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2230;Site;49;FEMININO;2;03/07/2019;749;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;1;0;230;265
2231;Vendedor;50;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;1;0;0;1;1;0;350;403
2232;Site;51;FEMININO;2;03/07/2019;749;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;2;0;1;1;1;0;230;265
2233;Site;52;MASCULINO;1;03/07/2019;749;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;3;0;2;1;1;0;230;265
2234;Site;53;FEMININO;2;25/03/2020;483;16;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;0;0;230;265
2235;Vendedor;54;MASCULINO;1;02/07/2019;750;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;0;5;1;0;230;265
2236;Site;55;FEMININO;2;04/07/2019;748;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;1;1;1;0;230;265
2237;Vendedor;23;MASCULINO;1;03/07/2019;749;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2238;Site;24;FEMININO;2;04/07/2019;748;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2239;Site;25;MASCULINO;1;09/11/2020;254;8;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;2;0;0;2;1;0;230;265
2240;Vendedor;26;FEMININO;2;04/07/2019;748;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2241;Vendedor;27;MASCULINO;1;04/07/2019;748;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
2242;Vendedor;28;FEMININO;2;04/07/2019;748;24;48 Meses;450;518;PLANO FAMILIA (100 CANAIS HD);1;4;0;2;2;1;0;450;518
2243;Vendedor;29;MASCULINO;1;05/07/2019;747;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;0;5;1;0;230;265
2244;Vendedor;30;FEMININO;2;05/07/2019;747;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;3;0;1;0;230;265
2245;Site;31;MASCULINO;2;08/07/2019;744;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2246;Vendedor;32;FEMININO;1;05/07/2019;747;24;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;5;0;1;4;0;0;290;334
2247;Vendedor;33;MASCULINO;2;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;1;0;0;1;0;0;350;403
2248;Vendedor;34;FEMININO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;1;0;0;1;0;0;350;403
2249;Vendedor;35;MASCULINO;2;23/03/2018;1216;40;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;1;4;0;0;230;265
2250;Vendedor;36;FEMININO;1;08/07/2019;744;24;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);3;5;0;1;4;1;0;290;334
2251;Vendedor;37;MASCULINO;2;08/07/2019;744;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;3;2;0;0;230;265
2252;Vendedor;38;FEMININO;1;08/06/2020;408;13;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;0;0;230;265
2253;Vendedor;39;MASCULINO;2;15/05/2020;432;14;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;2;1;0;0;230;265
2254;Vendedor;40;FEMININO;1;08/07/2019;744;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;1;0;230;265
2255;Vendedor;41;MASCULINO;2;19/05/2020;428;14;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;3;0;2;1;0;0;230;265
2256;Vendedor;42;FEMININO;1;09/07/2019;743;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;2;3;1;0;230;265
2257;Vendedor;43;MASCULINO;2;09/07/2019;743;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;0;0;230;265
2258;Vendedor;44;FEMININO;1;10/07/2019;742;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;0;4;1;0;230;265
2259;Vendedor;45;MASCULINO;2;10/07/2019;742;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;3;0;0;3;1;0;230;265
2260;Vendedor;46;FEMININO;1;10/07/2019;742;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;0;0;230;265
2261;Site;47;MASCULINO;2;12/07/2019;740;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
2262;Site;48;FEMININO;1;15/07/2019;737;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;3;1;1;0;230;265
2263;Vendedor;49;MASCULINO;2;12/07/2019;740;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
2264;Vendedor;50;FEMININO;1;12/07/2019;740;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;4;0;0;0;230;265
2265;Site;51;MASCULINO;2;16/07/2019;736;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
2266;Vendedor;52;FEMININO;1;15/07/2019;737;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;3;1;1;0;230;265
2267;Vendedor;53;MASCULINO;2;15/07/2019;737;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;3;1;1;0;230;265
2268;Vendedor;54;FEMININO;1;14/02/2019;888;29;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;0;4;1;0;230;265
2269;Vendedor;55;MASCULINO;2;15/07/2019;737;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;3;3;1;0;230;265
2270;Vendedor;23;FEMININO;2;15/07/2019;737;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
2271;Vendedor;24;MASCULINO;1;04/02/2019;898;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;1;0;0;1;0;0;350;403
2272;Vendedor;25;FEMININO;2;16/07/2019;736;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
2273;Vendedor;26;MASCULINO;1;17/07/2019;735;24;48 Meses;290;334;PLANO BASICO PLUS (50 CANAIS HD);2;6;0;1;5;1;0;290;334
2274;Site;27;FEMININO;2;18/07/2019;734;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
2275;Vendedor;28;MASCULINO;1;17/07/2019;735;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;1;5;1;0;230;265
2276;Vendedor;29;FEMININO;2;17/07/2019;735;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
2277;Vendedor;30;MASCULINO;1;17/07/2019;735;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;1;0;230;265
2278;Vendedor;31;FEMININO;2;17/07/2019;735;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;4;0;0;0;230;265
2279;Vendedor;32;MASCULINO;1;17/07/2019;735;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;2;4;1;0;230;265
2280;Vendedor;33;FEMININO;2;18/07/2019;734;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;3;2;1;0;230;265
2281;Vendedor;34;MASCULINO;1;18/07/2019;734;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;2;3;1;0;230;265
2282;Vendedor;35;FEMININO;2;18/07/2019;734;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;2;3;1;0;230;265
2283;Site;36;MASCULINO;1;19/07/2019;733;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;5;0;1;0;230;265
2284;Vendedor;37;FEMININO;2;18/07/2019;734;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;1;4;1;0;230;265
2285;Vendedor;38;MASCULINO;1;18/07/2019;734;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
2286;Site;39;FEMININO;2;19/07/2019;733;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;6;0;1;0;230;265
2287;Vendedor;40;MASCULINO;1;19/07/2019;733;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;5;1;1;0;230;265
2288;Vendedor;41;FEMININO;2;19/07/2019;733;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;1;5;1;0;230;265
2289;Vendedor;42;MASCULINO;1;19/07/2019;733;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;1;4;0;0;230;265
2290;Site;43;FEMININO;2;22/07/2019;730;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;6;0;4;2;1;0;230;265
2291;Site;44;MASCULINO;1;22/07/2019;730;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;6;0;6;0;1;0;230;265
2292;Site;45;FEMININO;2;22/07/2019;730;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;6;0;5;1;1;0;230;265
2293;Vendedor;46;MASCULINO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);1;1;0;0;1;0;0;350;403
2294;Vendedor;47;FEMININO;2;23/07/2019;729;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;0;0;230;265
2295;Vendedor;48;MASCULINO;2;01/08/2019;720;23;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;4;0;1;3;1;0;230;265
2296;Site;49;FEMININO;1;25/07/2019;727;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2297;Vendedor;50;MASCULINO;2;23/07/2019;729;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;4;0;2;2;0;0;230;265
2298;Site;51;FEMININO;1;26/07/2019;726;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;1;0;0;1;1;0;230;265
2299;Vendedor;52;MASCULINO;2;25/07/2019;727;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
2300;Vendedor;53;FEMININO;1;05/02/2019;897;29;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;1;0;0;1;0;0;350;403
2301;Vendedor;54;MASCULINO;2;25/07/2019;727;24;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);3;5;0;0;5;1;0;350;403
2302;Vendedor;55;FEMININO;1;25/07/2019;727;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;0;5;1;0;230;265
2303;Vendedor;35;MASCULINO;2;26/07/2019;726;24;48 Meses;350;403;PLANO MEDIO A (60 CANAIS HD);2;4;0;1;3;1;0;350;403
2304;Site;35;FEMININO;1;29/07/2019;723;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2305;Vendedor;35;MASCULINO;2;08/05/2020;439;14;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;4;0;1;3;0;0;230;265
2306;Vendedor;35;FEMININO;1;29/07/2019;723;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;3;2;1;0;230;265
2307;Site;35;MASCULINO;2;29/07/2019;723;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);3;5;0;4;1;1;0;230;265
2308;Site;35;FEMININO;1;30/07/2019;722;24;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);1;5;0;4;1;1;0;230;265
2309;Site;35;MASCULINO;2;01/08/2019;720;23;48 Meses;230;265;PLANO BASICO (30 CANAIS HD);2;5;0;4;1;1;0;230;265
